Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
HSI,2010-11-05,24905.42969,24931.84961,24732.90039,24876.82031,24876.82031,3233.9866403
HSI,2010-11-08,24838.2207,24988.57031,24732.51953,24964.36914,24964.36914,3245.3679882
HSI,2010-11-09,24858.33984,24963.25977,24687.30078,24710.59961,24710.59961,3212.3779493
HSI,2010-11-10,24672.5,24692.53906,24421.0293,24500.60938,24500.60938,3185.0792194000005
HSI,2010-11-11,24598.81055,24887.58008,24505.15039,24700.30078,24700.30078,3211.0391014
HSI,2010-11-12,24404.91016,24608.66016,24187.26953,24222.58008,24222.58008,3148.9354104
HSI,2010-11-15,24371.76953,24382.14063,24002.65039,24027.17969,24027.17969,3123.5333597000003
HSI,2010-11-16,24009.83984,24085.23047,23578.86914,23693.01953,23693.01953,3080.0925389000004
HSI,2010-11-17,23432.23047,23618.24023,23192.49023,23214.46094,23214.46094,3017.8799222
HSI,2010-11-18,23437.80078,23671.50977,23327.28906,23637.39063,23637.39063,3072.8607819000003
HSI,2010-11-19,23625.31055,23686.41992,23252.33008,23605.71094,23605.71094,3068.7424222000004
HSI,2010-11-22,23499.63086,23592.76953,23419.41016,23524.01953,23524.01953,3058.1225389
HSI,2010-11-23,23290.2793,23322.16992,22871.10938,22896.14063,22896.14063,2976.4982819
HSI,2010-11-24,23107.43945,23166.68945,22971.21094,23023.85938,23023.85938,2993.1017194000005
HSI,2010-11-25,23110.01953,23283.2207,23037.85938,23054.67969,23054.67969,2997.1083597
HSI,2010-11-26,23033.0,23107.66992,22782.98047,22877.25,22877.25,2974.0425
HSI,2010-11-29,22832.05078,23187.75,22785.2793,23166.2207,23166.2207,3011.6086910000004
HSI,2010-11-30,23122.40039,23199.43945,22844.5293,23007.99023,23007.99023,2991.0387299
HSI,2010-12-01,22973.80078,23325.78906,22842.11914,23249.80078,23249.80078,3022.4741014
HSI,2010-12-02,23554.75,23575.38086,23388.74023,23448.7793,23448.7793,3048.341309
HSI,2010-12-03,23555.75977,23611.03906,23286.53906,23320.51953,23320.51953,3031.6675389
HSI,2010-12-06,23507.19922,23612.25,23213.71094,23237.68945,23237.68945,3020.8996285000003
HSI,2010-12-07,23177.40039,23475.28906,23101.81055,23428.15039,23428.15039,3045.6595507
HSI,2010-12-08,23362.66016,23374.36914,22998.33984,23092.51953,23092.51953,3002.0275389000003
HSI,2010-12-09,23167.86914,23269.35938,23083.16016,23171.80078,23171.80078,3012.3341014
HSI,2010-12-10,23091.51953,23202.28906,22965.90039,23162.91016,23162.91016,3011.1783208
HSI,2010-12-13,23362.32031,23490.17969,23233.40039,23317.60938,23317.60938,3031.2892194000005
HSI,2010-12-14,23451.40039,23453.41992,23328.00977,23431.18945,23431.18945,3046.0546285000005
HSI,2010-12-15,23371.33984,23371.33984,22876.88086,22975.34961,22975.34961,2986.7954493
HSI,2010-12-16,22949.7793,22992.07031,22598.96094,22668.7793,22668.7793,2946.941309
HSI,2010-12-17,22660.88086,22732.61914,22519.60938,22714.84961,22714.84961,2952.9304493000004
HSI,2010-12-20,22708.42969,22716.7793,22392.66992,22639.08008,22639.08008,2943.0804104
HSI,2010-12-21,22711.46094,23025.4707,22671.60938,22993.85938,22993.85938,2989.2017194000005
HSI,2010-12-22,23039.84961,23160.43945,22990.68945,23045.18945,23045.18945,2995.8746285
HSI,2010-12-23,23139.58008,23151.38086,22867.92969,22902.9707,22902.9707,2977.3861910000005
HSI,2010-12-28,22553.15039,22684.83008,22529.25977,22621.73047,22621.73047,2940.8249611
HSI,2010-12-29,22725.38086,22981.51953,22663.80078,22969.30078,22969.30078,2986.0091014000004
HSI,2010-12-30,22987.83984,23111.26953,22890.56055,22999.33984,22999.33984,2989.9141792
